"","Cell","Cell_type"
"4811","C_4811","Fasciculata cell"
"4812","C_4812","Fasciculata cell"
"4813","C_4813","Fasciculata cell"
"4814","C_4814","Macrophage"
"4815","C_4815","Fasciculata cell"
"4816","C_4816","Fasciculata cell"
"4817","C_4817","Fasciculata cell"
"4818","C_4818","Fasciculata cell"
"4819","C_4819","Fasciculata cell"
"4820","C_4820","Fasciculata cell"
"4821","C_4821","Fasciculata cell"
"4822","C_4822","Fasciculata cell"
"4823","C_4823","Fasciculata cell"
"4824","C_4824","Macrophage"
"4825","C_4825","Fasciculata cell"
"4826","C_4826","Fasciculata cell"
"4827","C_4827","Fasciculata cell"
"4828","C_4828","Myeloid cell"
"4829","C_4829","Fasciculata cell"
"4830","C_4830","Fasciculata cell"
"4831","C_4831","Fasciculata cell"
"4832","C_4832","Fasciculata cell"
"4833","C_4833","Fasciculata cell"
"4834","C_4834","Fasciculata cell"
"4835","C_4835","Fasciculata cell"
"4836","C_4836","Fasciculata cell"
"4837","C_4837","Fasciculata cell"
"4838","C_4838","Fasciculata cell"
"4839","C_4839","Fasciculata cell"
"4840","C_4840","Fasciculata cell"
"4841","C_4841","Fasciculata cell"
"4842","C_4842","Fasciculata cell"
"4843","C_4843","Fasciculata cell"
"4844","C_4844","Fasciculata cell"
"4845","C_4845","Fasciculata cell"
"4846","C_4846","Fasciculata cell"
"4847","C_4847","Fasciculata cell"
"4848","C_4848","Fasciculata cell"
"4849","C_4849","Macrophage"
"4850","C_4850","Fasciculata cell"
"4851","C_4851","Myeloid cell"
"4852","C_4852","Fasciculata cell"
"4853","C_4853","Fasciculata cell"
"4854","C_4854","Fasciculata cell"
"4855","C_4855","Fasciculata cell"
"4856","C_4856","Macrophage"
"4857","C_4857","Fasciculata cell"
"4858","C_4858","Fasciculata cell"
"4859","C_4859","Fasciculata cell"
"4860","C_4860","Fasciculata cell"
"4861","C_4861","Fasciculata cell"
"4862","C_4862","Myeloid cell"
"4863","C_4863","Fasciculata cell"
"4864","C_4864","Fasciculata cell"
"4865","C_4865","Fasciculata cell"
"4866","C_4866","Fasciculata cell"
"4867","C_4867","Fasciculata cell"
"4868","C_4868","Fasciculata cell"
"4869","C_4869","Fasciculata cell"
"4870","C_4870","Fasciculata cell"
"4871","C_4871","Fasciculata cell"
"4872","C_4872","Fasciculata cell"
"4873","C_4873","Fasciculata cell"
"4874","C_4874","Fasciculata cell"
"4875","C_4875","Fasciculata cell"
"4876","C_4876","Fasciculata cell"
"4877","C_4877","Fasciculata cell"
"4878","C_4878","Fasciculata cell"
"4879","C_4879","Fasciculata cell"
"4880","C_4880","Fasciculata cell"
"4881","C_4881","Fasciculata cell"
"4882","C_4882","Fasciculata cell"
"4883","C_4883","Fasciculata cell"
"4884","C_4884","Fasciculata cell"
"4885","C_4885","Fasciculata cell"
"4886","C_4886","Fasciculata cell"
"4887","C_4887","Fasciculata cell"
"4888","C_4888","Fasciculata cell"
"4889","C_4889","Fasciculata cell"
"4890","C_4890","Myeloid cell"
"4891","C_4891","Fasciculata cell"
"4892","C_4892","Fasciculata cell"
"4893","C_4893","Fasciculata cell"
"4894","C_4894","Fasciculata cell"
"4895","C_4895","Fasciculata cell"
"4896","C_4896","Macrophage"
"4897","C_4897","Fasciculata cell"
"4898","C_4898","Fasciculata cell"
"4899","C_4899","Fasciculata cell"
"4900","C_4900","Fasciculata cell"
"4901","C_4901","Fasciculata cell"
"4902","C_4902","Fasciculata cell"
"4903","C_4903","Fasciculata cell"
"4904","C_4904","Fasciculata cell"
"4905","C_4905","Fasciculata cell"
"4906","C_4906","Myeloid cell"
"4907","C_4907","Fasciculata cell"
"4908","C_4908","Fasciculata cell"
"4909","C_4909","Myeloid cell"
"4910","C_4910","Fasciculata cell"
"4911","C_4911","Fasciculata cell"
"4912","C_4912","Myeloid cell"
"4913","C_4913","Fasciculata cell"
"4914","C_4914","Fasciculata cell"
"4915","C_4915","Fasciculata cell"
"4916","C_4916","Fasciculata cell"
"4917","C_4917","Fasciculata cell"
"4918","C_4918","Fasciculata cell"
"4919","C_4919","Fasciculata cell"
"4920","C_4920","Fasciculata cell"
"4921","C_4921","Fasciculata cell"
"4922","C_4922","Fasciculata cell"
"4923","C_4923","Fasciculata cell"
"4924","C_4924","Fasciculata cell"
"4925","C_4925","Fasciculata cell"
"4926","C_4926","Fasciculata cell"
"4927","C_4927","Fasciculata cell"
"4928","C_4928","Fasciculata cell"
"4929","C_4929","Fasciculata cell"
"4930","C_4930","Macrophage"
"4931","C_4931","Fasciculata cell"
"4932","C_4932","Fasciculata cell"
"4933","C_4933","Fasciculata cell"
"4934","C_4934","Fasciculata cell"
"4935","C_4935","Macrophage"
"4936","C_4936","Fasciculata cell"
"4937","C_4937","Fasciculata cell"
"4938","C_4938","Fasciculata cell"
"4939","C_4939","Fasciculata cell"
"4940","C_4940","Fasciculata cell"
"4941","C_4941","Macrophage"
"4942","C_4942","Fasciculata cell"
"4943","C_4943","Fasciculata cell"
"4944","C_4944","Fasciculata cell"
"4945","C_4945","Fasciculata cell"
"4946","C_4946","Macrophage"
"4947","C_4947","Fasciculata cell"
"4948","C_4948","Fasciculata cell"
"4949","C_4949","Fasciculata cell"
"4950","C_4950","Fasciculata cell"
"4951","C_4951","Fasciculata cell"
"4952","C_4952","Fasciculata cell"
"4953","C_4953","Fasciculata cell"
"4954","C_4954","Fasciculata cell"
"4955","C_4955","Fasciculata cell"
"4956","C_4956","Fasciculata cell"
"4957","C_4957","Fasciculata cell"
"4958","C_4958","Fasciculata cell"
"4959","C_4959","Fasciculata cell"
"4960","C_4960","Fasciculata cell"
"4961","C_4961","Fasciculata cell"
"4962","C_4962","Fasciculata cell"
"4963","C_4963","Fasciculata cell"
"4964","C_4964","Fasciculata cell"
"4965","C_4965","Fasciculata cell"
"4966","C_4966","Fasciculata cell"
"4967","C_4967","Fasciculata cell"
"4968","C_4968","Macrophage"
"4969","C_4969","Fasciculata cell"
"4970","C_4970","Fasciculata cell"
"4971","C_4971","Fasciculata cell"
"4972","C_4972","Fasciculata cell"
"4973","C_4973","Fasciculata cell"
"4974","C_4974","Myeloid cell"
"4975","C_4975","Fasciculata cell"
"4976","C_4976","Fasciculata cell"
"4977","C_4977","Fasciculata cell"
"4978","C_4978","Fasciculata cell"
"4979","C_4979","Fasciculata cell"
"4980","C_4980","Fasciculata cell"
"4981","C_4981","Fasciculata cell"
"4982","C_4982","Fasciculata cell"
"4983","C_4983","Fasciculata cell"
"4984","C_4984","Fasciculata cell"
"4985","C_4985","Macrophage"
"4986","C_4986","Fasciculata cell"
"4987","C_4987","Fasciculata cell"
"4988","C_4988","Myeloid cell"
"4989","C_4989","Myeloid cell"
"4990","C_4990","Myeloid cell"
"4991","C_4991","Fasciculata cell"
"4992","C_4992","Macrophage"
"4993","C_4993","Fasciculata cell"
"4994","C_4994","Fasciculata cell"
"4995","C_4995","Fasciculata cell"
"4996","C_4996","Fasciculata cell"
"4997","C_4997","Fasciculata cell"
"4998","C_4998","Fasciculata cell"
"4999","C_4999","Fasciculata cell"
"5000","C_5000","Fasciculata cell"
"5001","C_5001","Fasciculata cell"
"5002","C_5002","Fasciculata cell"
"5003","C_5003","Fasciculata cell"
"5004","C_5004","Fasciculata cell"
"5005","C_5005","Fasciculata cell"
"5006","C_5006","Fasciculata cell"
"5007","C_5007","Fasciculata cell"
"5008","C_5008","Fasciculata cell"
"5009","C_5009","Fasciculata cell"
"5010","C_5010","Fasciculata cell"
"5011","C_5011","Fasciculata cell"
"5012","C_5012","Fasciculata cell"
"5013","C_5013","Fasciculata cell"
"5014","C_5014","Fasciculata cell"
"5015","C_5015","Fasciculata cell"
"5016","C_5016","Fasciculata cell"
"5017","C_5017","Fasciculata cell"
"5018","C_5018","Fasciculata cell"
"5019","C_5019","Fasciculata cell"
"5020","C_5020","Fasciculata cell"
"5021","C_5021","Fasciculata cell"
"5022","C_5022","Fasciculata cell"
"5023","C_5023","Fasciculata cell"
"5024","C_5024","Fasciculata cell"
"5025","C_5025","Fasciculata cell"
"5026","C_5026","Fasciculata cell"
"5027","C_5027","Fasciculata cell"
"5028","C_5028","Fasciculata cell"
"5029","C_5029","Fasciculata cell"
"5030","C_5030","Fasciculata cell"
"5031","C_5031","Fasciculata cell"
"5032","C_5032","Fasciculata cell"
"5033","C_5033","Fasciculata cell"
"5034","C_5034","Fasciculata cell"
"5035","C_5035","Fasciculata cell"
"5036","C_5036","Fasciculata cell"
"5037","C_5037","Fasciculata cell"
"5038","C_5038","Fasciculata cell"
"5039","C_5039","Fasciculata cell"
"5040","C_5040","Fasciculata cell"
"5041","C_5041","Fasciculata cell"
"5042","C_5042","Fasciculata cell"
"5043","C_5043","Fasciculata cell"
"5044","C_5044","Fasciculata cell"
"5045","C_5045","Fasciculata cell"
"5046","C_5046","Fasciculata cell"
"5047","C_5047","Fasciculata cell"
"5048","C_5048","Fasciculata cell"
"5049","C_5049","Fasciculata cell"
"5050","C_5050","Fasciculata cell"
"5051","C_5051","Fasciculata cell"
"5052","C_5052","Fasciculata cell"
"5053","C_5053","Fasciculata cell"
"5054","C_5054","Fasciculata cell"
"5055","C_5055","Fasciculata cell"
"5056","C_5056","Fasciculata cell"
"5057","C_5057","Fasciculata cell"
"5058","C_5058","Fasciculata cell"
"5059","C_5059","Fasciculata cell"
"5060","C_5060","Fasciculata cell"
"5061","C_5061","Fasciculata cell"
"5062","C_5062","Fasciculata cell"
"5063","C_5063","Fasciculata cell"
"5064","C_5064","Fasciculata cell"
"5065","C_5065","Fasciculata cell"
"5066","C_5066","Fasciculata cell"
"5067","C_5067","Fasciculata cell"
"5068","C_5068","Fasciculata cell"
"5069","C_5069","Fasciculata cell"
"5070","C_5070","Fasciculata cell"
"5071","C_5071","Fasciculata cell"
"5072","C_5072","Fasciculata cell"
"5073","C_5073","Fasciculata cell"
"5074","C_5074","Fasciculata cell"
"5075","C_5075","Fasciculata cell"
"5076","C_5076","Fasciculata cell"
"5077","C_5077","Fasciculata cell"
"5078","C_5078","Fasciculata cell"
"5079","C_5079","Fasciculata cell"
"5080","C_5080","Fasciculata cell"
"5081","C_5081","Fasciculata cell"
"5082","C_5082","Fasciculata cell"
"5083","C_5083","Fasciculata cell"
"5084","C_5084","Fasciculata cell"
"5085","C_5085","Fasciculata cell"
"5086","C_5086","Fasciculata cell"
"5087","C_5087","Fasciculata cell"
"5088","C_5088","Fasciculata cell"
"5089","C_5089","Fasciculata cell"
"5090","C_5090","Fasciculata cell"
"5091","C_5091","Fasciculata cell"
"5092","C_5092","Fasciculata cell"
"5093","C_5093","Fasciculata cell"
"5094","C_5094","Fasciculata cell"
"5095","C_5095","Fasciculata cell"
"5096","C_5096","Fasciculata cell"
"5097","C_5097","Fasciculata cell"
"5098","C_5098","Fasciculata cell"
"5099","C_5099","Fasciculata cell"
"5100","C_5100","Fasciculata cell"
"5101","C_5101","Fasciculata cell"
"5102","C_5102","Fasciculata cell"
"5103","C_5103","Fasciculata cell"
"5104","C_5104","Fasciculata cell"
"5105","C_5105","Fasciculata cell"
"5106","C_5106","Fasciculata cell"
"5107","C_5107","Fasciculata cell"
"5108","C_5108","Fasciculata cell"
"5109","C_5109","Fasciculata cell"
"5110","C_5110","Fasciculata cell"
"5111","C_5111","Fasciculata cell"
"5112","C_5112","Fasciculata cell"
"5113","C_5113","Fasciculata cell"
"5114","C_5114","Fasciculata cell"
"5115","C_5115","Fasciculata cell"
"5116","C_5116","Fasciculata cell"
"5117","C_5117","Fasciculata cell"
"5118","C_5118","Fasciculata cell"
"5119","C_5119","Fasciculata cell"
"5120","C_5120","Fasciculata cell"
"5121","C_5121","Fasciculata cell"
"5122","C_5122","Fasciculata cell"
"5123","C_5123","Fasciculata cell"
"5124","C_5124","Fasciculata cell"
"5125","C_5125","Fasciculata cell"
"5126","C_5126","Fasciculata cell"
"5127","C_5127","Fasciculata cell"
"5128","C_5128","Fasciculata cell"
"5129","C_5129","Fasciculata cell"
"5130","C_5130","Fasciculata cell"
"5131","C_5131","Fasciculata cell"
"5132","C_5132","Fasciculata cell"
"5133","C_5133","Fasciculata cell"
"5134","C_5134","Fasciculata cell"
"5135","C_5135","Fasciculata cell"
"5136","C_5136","Fasciculata cell"
"5137","C_5137","Fasciculata cell"
"5138","C_5138","Fasciculata cell"
"5139","C_5139","Fasciculata cell"
"5140","C_5140","Fasciculata cell"
"5141","C_5141","Fasciculata cell"
"5142","C_5142","Fasciculata cell"
"5143","C_5143","Fasciculata cell"
"5144","C_5144","Fasciculata cell"
"5145","C_5145","Fasciculata cell"
"5146","C_5146","Fasciculata cell"
"5147","C_5147","Fasciculata cell"
"5148","C_5148","Fasciculata cell"
"5149","C_5149","Fasciculata cell"
"5150","C_5150","Fasciculata cell"
"5151","C_5151","Fasciculata cell"
"5152","C_5152","Fasciculata cell"
"5153","C_5153","Fasciculata cell"
"5154","C_5154","Fasciculata cell"
"5155","C_5155","Fasciculata cell"
"5156","C_5156","Fasciculata cell"
"5157","C_5157","Fasciculata cell"
"5158","C_5158","Fasciculata cell"
"5159","C_5159","Fasciculata cell"
"5160","C_5160","Fasciculata cell"
"5161","C_5161","Fasciculata cell"
"5162","C_5162","Fasciculata cell"
"5163","C_5163","Fasciculata cell"
"5164","C_5164","Fasciculata cell"
"5165","C_5165","Fasciculata cell"
"5166","C_5166","Fasciculata cell"
"5167","C_5167","Fasciculata cell"
"5168","C_5168","Fasciculata cell"
"5169","C_5169","Fasciculata cell"
"5170","C_5170","Fasciculata cell"
"5171","C_5171","Fasciculata cell"
"5172","C_5172","Fasciculata cell"
"5173","C_5173","Fasciculata cell"
"5174","C_5174","Fasciculata cell"
"5175","C_5175","Fasciculata cell"
"5176","C_5176","Fasciculata cell"
"5177","C_5177","Fasciculata cell"
"5178","C_5178","Fasciculata cell"
"5179","C_5179","Fasciculata cell"
"5180","C_5180","Fasciculata cell"
"5181","C_5181","Fasciculata cell"
"5182","C_5182","Fasciculata cell"
"5183","C_5183","Fasciculata cell"
"5184","C_5184","Fasciculata cell"
"5185","C_5185","Fasciculata cell"
"5186","C_5186","Fasciculata cell"
"5187","C_5187","Fasciculata cell"
"5188","C_5188","Fasciculata cell"
"5189","C_5189","Fasciculata cell"
"5190","C_5190","Fasciculata cell"
"5191","C_5191","Fasciculata cell"
"5192","C_5192","Fasciculata cell"
"5193","C_5193","Fasciculata cell"
"5194","C_5194","Fasciculata cell"
"5195","C_5195","Fasciculata cell"
"5196","C_5196","Fasciculata cell"
"5197","C_5197","Fasciculata cell"
"5198","C_5198","Fasciculata cell"
"5199","C_5199","Fasciculata cell"
"5200","C_5200","Fasciculata cell"
"5201","C_5201","Fasciculata cell"
"5202","C_5202","Fasciculata cell"
"5203","C_5203","Fasciculata cell"
"5204","C_5204","Fasciculata cell"
"5205","C_5205","Fasciculata cell"
"5206","C_5206","Fasciculata cell"
"5207","C_5207","Fasciculata cell"
"5208","C_5208","Fasciculata cell"
"5209","C_5209","Fasciculata cell"
"5210","C_5210","Fasciculata cell"
"5211","C_5211","Fasciculata cell"
"5212","C_5212","Fasciculata cell"
"5213","C_5213","Fasciculata cell"
"5214","C_5214","Fasciculata cell"
"5215","C_5215","Fasciculata cell"
"5216","C_5216","Fasciculata cell"
"5217","C_5217","Fasciculata cell"
"5218","C_5218","Fasciculata cell"
"5219","C_5219","Fasciculata cell"
"5220","C_5220","Fasciculata cell"
"5221","C_5221","Fasciculata cell"
"5222","C_5222","Fasciculata cell"
"5223","C_5223","Fasciculata cell"
"5224","C_5224","Fasciculata cell"
"5225","C_5225","Fasciculata cell"
"5226","C_5226","Fasciculata cell"
"5227","C_5227","Fasciculata cell"
"5228","C_5228","Fasciculata cell"
"5229","C_5229","Fasciculata cell"
"5230","C_5230","Fasciculata cell"
"5231","C_5231","Fasciculata cell"
"5232","C_5232","Fasciculata cell"
"5233","C_5233","Macrophage"
"5234","C_5234","Fasciculata cell"
"5235","C_5235","Fasciculata cell"
"5236","C_5236","Fasciculata cell"
"5237","C_5237","Fasciculata cell"
"5238","C_5238","Fasciculata cell"
"5239","C_5239","Fasciculata cell"
"5240","C_5240","Fasciculata cell"
"5241","C_5241","Fasciculata cell"
"5242","C_5242","Fasciculata cell"
"5243","C_5243","Fasciculata cell"
"5244","C_5244","Fasciculata cell"
"5245","C_5245","Fasciculata cell"
"5246","C_5246","Fasciculata cell"
"5247","C_5247","Fasciculata cell"
"5248","C_5248","Fasciculata cell"
"5249","C_5249","Myeloid cell"
"5250","C_5250","Fasciculata cell"
"5251","C_5251","Fasciculata cell"
"5252","C_5252","Fasciculata cell"
"5253","C_5253","Fasciculata cell"
"5254","C_5254","Fasciculata cell"
"5255","C_5255","Fasciculata cell"
"5256","C_5256","Fasciculata cell"
"5257","C_5257","Fasciculata cell"
"5258","C_5258","Fasciculata cell"
"5259","C_5259","Fasciculata cell"
"5260","C_5260","Fasciculata cell"
"5261","C_5261","Fasciculata cell"
"5262","C_5262","Fasciculata cell"
"5263","C_5263","Fasciculata cell"
"5264","C_5264","Fasciculata cell"
"5265","C_5265","Fasciculata cell"
"5266","C_5266","Fasciculata cell"
"5267","C_5267","Fasciculata cell"
"5268","C_5268","Fasciculata cell"
"5269","C_5269","Fasciculata cell"
"5270","C_5270","Fasciculata cell"
"5271","C_5271","Fasciculata cell"
"5272","C_5272","Fasciculata cell"
"5273","C_5273","Fasciculata cell"
"5274","C_5274","Fasciculata cell"
"5275","C_5275","Fasciculata cell"
"5276","C_5276","Fasciculata cell"
"5277","C_5277","Fasciculata cell"
"5278","C_5278","Fasciculata cell"
"5279","C_5279","Fasciculata cell"
"5280","C_5280","Fasciculata cell"
"5281","C_5281","Fasciculata cell"
"5282","C_5282","Fasciculata cell"
"5283","C_5283","Fasciculata cell"
"5284","C_5284","Fasciculata cell"
"5285","C_5285","Fasciculata cell"
"5286","C_5286","Fasciculata cell"
"5287","C_5287","Fasciculata cell"
"5288","C_5288","Fasciculata cell"
"5289","C_5289","Fasciculata cell"
"5290","C_5290","Fasciculata cell"
"5291","C_5291","Fasciculata cell"
"5292","C_5292","Fasciculata cell"
"5293","C_5293","Fasciculata cell"
"5294","C_5294","Fasciculata cell"
"5295","C_5295","Fasciculata cell"
"5296","C_5296","Fasciculata cell"
"5297","C_5297","Fasciculata cell"
"5298","C_5298","Fasciculata cell"
"5299","C_5299","Fasciculata cell"
"5300","C_5300","Fasciculata cell"
"5301","C_5301","Fasciculata cell"
"5302","C_5302","Fasciculata cell"
"5303","C_5303","Fasciculata cell"
"5304","C_5304","Fasciculata cell"
"5305","C_5305","Fasciculata cell"
"5306","C_5306","Fasciculata cell"
"5307","C_5307","Fasciculata cell"
"5308","C_5308","Fasciculata cell"
"5309","C_5309","Fasciculata cell"
"5310","C_5310","Fasciculata cell"
"5311","C_5311","Fasciculata cell"
"5312","C_5312","Fasciculata cell"
"5313","C_5313","Fasciculata cell"
"5314","C_5314","Fasciculata cell"
"5315","C_5315","Fasciculata cell"
"5316","C_5316","Fasciculata cell"
"5317","C_5317","Fasciculata cell"
"5318","C_5318","Fasciculata cell"
"5319","C_5319","Fasciculata cell"
"5320","C_5320","Fasciculata cell"
"5321","C_5321","Fasciculata cell"
"5322","C_5322","Fasciculata cell"
"5323","C_5323","Fasciculata cell"
"5324","C_5324","Fasciculata cell"
"5325","C_5325","Fasciculata cell"
"5326","C_5326","Fasciculata cell"
"5327","C_5327","Fasciculata cell"
"5328","C_5328","Fasciculata cell"
"5329","C_5329","Fasciculata cell"
